symbol,name
605399.SH,晨光新材
605488.SH,福莱新材
605499.SH,东鹏饮料
605500.SH,森林包装
605507.SH,国邦医药
605555.SH,德昌股份
605566.SH,福莱蒽特
605567.SH,春雪食品
605577.SH,龙版传媒
605580.SH,恒盛能源
605588.SH,冠石科技
605589.SH,圣泉集团
605598.SH,上海港湾
605599.SH,菜百股份
688001.SH,华兴源创
688002.SH,睿创微纳
688003.SH,天准科技
688004.SH,博汇科技
688005.SH,容百科技
688006.SH,杭可科技
688007.SH,光峰科技
688008.SH,澜起科技
688009.SH,中国通号
688010.SH,福光股份
688011.SH,新光光电
688012.SH,中微公司
688013.SH,天臣医疗
688015.SH,交控科技
688016.SH,心脉医疗
688017.SH,绿的谐波
688018.SH,乐鑫科技
688019.SH,安集科技
688020.SH,方邦股份
688021.SH,奥福环保
688022.SH,瀚川智能
688023.SH,安恒信息
688025.SH,杰普特
688026.SH,洁特生物
688027.SH,国盾量子
688028.SH,沃尔德
688029.SH,南微医学
688030.SH,山石网科
688031.SH,星环科技
688032.SH,禾迈股份
688033.SH,天宜上佳
688035.SH,德邦科技
688036.SH,传音控股
688037.SH,芯源微
688038.SH,中科通达
688039.SH,当虹科技
688041.SH,海光信息
688045.SH,必易微
688046.SH,药康生物
688047.SH,龙芯中科
688048.SH,长光华芯
688049.SH,炬芯科技
688050.SH,爱博医疗
688051.SH,佳华科技
688052.SH,纳芯微
688053.SH,思科瑞
688055.SH,龙腾光电
688056.SH,莱伯泰科
688057.SH,金达莱
688058.SH,宝兰德
688059.SH,华锐精密
688060.SH,江苏云涌电子科技
688061.SH,灿瑞科技
688062.SH,迈威生物
688063.SH,派能科技
688065.SH,凯赛生物
688066.SH,北京航天宏图
688067.SH,爱威科技
688068.SH,热景生物
688069.SH,德林海
688070.SH,纵横股份
688071.SH,华依科技
688072.SH,拓荆科技
688073.SH,毕得医药
688075.SH,安旭生物
688076.SH,诺泰生物
688077.SH,大地熊
688078.SH,龙软科技
688079.SH,美迪凯
688080.SH,映翰通
688081.SH,兴图新科
688082.SH,盛美上海
688083.SH,中望软件
688085.SH,三友医疗
688086.SH,*ST紫晶
688087.SH,英科再生
688088.SH,虹软科技
688089.SH,嘉必优
688090.SH,瑞松科技
688091.SH,上海谊众
688092.SH,爱科科技
688093.SH,世华科技
688095.SH,福昕软件
688096.SH,京源环保
688097.SH,博众精工
688098.SH,申联生物
688099.SH,晶晨股份
688100.SH,威胜信息
688101.SH,三达膜
688102.SH,斯瑞新材
688103.SH,国力股份
688105.SH,诺唯赞
688106.SH,金宏气体
688107.SH,安路科技
688108.SH,赛诺医疗
688109.SH,品茗科技
688110.SH,东芯股份
688111.SH,金山办公
688112.SH,鼎阳科技
688113.SH,联测科技
688114.SH,华大智造
688115.SH,思林杰
688116.SH,天奈科技
688117.SH,圣诺生物
688118.SH,普元信息
688119.SH,中钢洛耐
688120.SH,华海清科
688121.SH,卓然股份
688122.SH,西部超导
688123.SH,聚辰股份
688125.SH,安达智能
688126.SH,沪硅产业
688127.SH,蓝特光学
688128.SH,中国电器
688129.SH,东来技术
688130.SH,晶华微
688131.SH,皓元医药
688132.SH,邦彦技术
688133.SH,泰坦科技
688135.SH,利扬芯片
688136.SH,科兴制药
688137.SH,近岸蛋白
688138.SH,清溢光电
688139.SH,海尔生物
688148.SH,芳源股份
688150.SH,莱特光电
688151.SH,华强科技
688152.SH,麒麟信安
688153.SH,唯捷创芯
688155.SH,先惠技术
688156.SH,路德环境
688157.SH,松井股份
688158.SH,优刻得
688159.SH,有方科技
688160.SH,步科股份
688161.SH,威高骨科
688162.SH,巨一科技
688163.SH,赛伦生物
688165.SH,埃夫特
688166.SH,博瑞医药
688167.SH,炬光科技
688168.SH,安博通
688169.SH,石头科技
688170.SH,德龙激光
688171.SH,纬德信息
688173.SH,希荻微
688175.SH,高凌信息
688176.SH,亚虹医药
688177.SH,百奥泰
688178.SH,万德斯
688179.SH,阿拉丁
688180.SH,君实生物
688181.SH,八亿时空
688182.SH,灿勤科技
688183.SH,生益电子
688184.SH,帕瓦股份
688185.SH,康希诺生物
688186.SH,广大特材
688187.SH,时代电气
688188.SH,柏楚电子
688189.SH,南新制药
688190.SH,云路股份
688191.SH,智洋创新
688192.SH,迪哲医药
688193.SH,仁度生物
688195.SH,腾景科技
688196.SH,卓越新能
688197.SH,首药控股
688198.SH,佰仁医疗
688199.SH,久日新材
688200.SH,华峰测控
688201.SH,信安世纪
688202.SH,美迪西
688203.SH,海正生材
688205.SH,德科立
688206.SH,概伦电子
688207.SH,格灵深瞳
688208.SH,道通科技
688209.SH,英集芯
688210.SH,统联精密
688211.SH,中科微至
688212.SH,澳华内镜
688213.SH,思特威
688215.SH,瑞晟智能
688216.SH,气派科技
688217.SH,睿昂基因
688218.SH,江苏北人
688219.SH,会通股份
688220.SH,翱捷科技
688221.SH,前沿生物
688222.SH,成都先导
688223.SH,晶科能源
688225.SH,亚信安全
688226.SH,威腾电气
688227.SH,品高股份
688228.SH,开普云
688229.SH,博睿数据
688230.SH,芯导科技
688231.SH,隆达股份
688232.SH,新点软件
688233.SH,神工股份
688234.SH,天岳先进
688235.SH,百济神州
688236.SH,春立医疗
688237.SH,超卓航科
688238.SH,和元生物
688239.SH,航宇科技
688244.SH,永信至诚
688246.SH,嘉和美康
688247.SH,宣泰医药
688248.SH,南网科技
688251.SH,井松智能
688252.SH,天德钰
688253.SH,英诺特
688255.SH,凯尔达
688256.SH,寒武纪-U
688257.SH,新锐股份
688258.SH,卓易信息
688259.SH,创耀科技
688260.SH,昀冢科技
688261.SH,东微半导
688262.SH,国芯科技
688265.SH,南模生物
688266.SH,泽璟制药
688267.SH,中触媒
688268.SH,华特气体
688269.SH,凯立新材
688270.SH,臻镭科技
688271.SH,联影医疗
688272.SH,富吉瑞
688273.SH,麦澜德
688275.SH,万润新能
688276.SH,百克生物
688277.SH,天智航
688278.SH,特宝生物
688279.SH,峰岹科技
688280.SH,精进电动
688281.SH,华秦科技
688282.SH,理工导航
688283.SH,坤恒顺维
688285.SH,高铁电气
688286.SH,敏芯股份
688287.SH,观典防务
688288.SH,鸿泉物联
688289.SH,圣湘生物
688290.SH,景业智能
688291.SH,金橙子
688292.SH,浩瀚深度
688293.SH,奥浦迈
688295.SH,中复神鹰
688296.SH,和达科技
688297.SH,中无人机
688298.SH,东方生物
688299.SH,长阳科技
688300.SH,联瑞新材
688301.SH,奕瑞科技
688302.SH,海创药业
688303.SH,大全能源
688305.SH,科德数控
688306.SH,均普智能
688308.SH,欧科亿
688309.SH,*ST恒誉
688310.SH,迈得医疗
688311.SH,盟升电子
688312.SH,燕麦科技
688313.SH,仕佳光子
688314.SH,康拓医疗
688315.SH,诺禾致源
688316.SH,青云科技
688317.SH,之江生物
688318.SH,财富趋势
688319.SH,欧林生物
688320.SH,禾川科技
688321.SH,微芯生物
688322.SH,奥比中光
688323.SH,瑞华泰
688325.SH,赛微微电
688326.SH,经纬恒润
688327.SH,云从科技
688328.SH,深科达
688329.SH,艾隆科技
688330.SH,宏力达
688331.SH,荣昌生物
688332.SH,中科蓝讯
688333.SH,铂力特
688335.SH,复洁环保
688336.SH,三生国健
688337.SH,普源精电
688338.SH,赛科希德
688339.SH,亿华通
688345.SH,博力威
688348.SH,昱能科技
688349.SH,三一重能
688350.SH,富淼科技
688351.SH,微电生理
688353.SH,华盛锂电
688355.SH,明志科技
688356.SH,键凯科技
688357.SH,建龙微纳
688358.SH,祥生医疗
688359.SH,三孚新科
688360.SH,德马科技
688362.SH,甬矽电子
688363.SH,华熙生物
688365.SH,光云科技
688366.SH,昊海生科
688367.SH,工大高科
688368.SH,晶丰明源
688369.SH,致远互联
688370.SH,丛麟科技
688371.SH,菲沃泰
688372.SH,伟测科技
688373.SH,盟科药业
688375.SH,国博电子
688376.SH,美埃科技
688377.SH,迪威尔
688378.SH,奥来德
688379.SH,华光新材
688380.SH,中微半导
688381.SH,帝奥微
688382.SH,益方生物
688383.SH,新益昌
688385.SH,复旦微电
688386.SH,泛亚微透
688387.SH,信科移动
688388.SH,嘉元科技
688389.SH,普门科技
688390.SH,固德威
688391.SH,钜泉科技
688392.SH,骄成超声
688393.SH,安必平
688395.SH,正弦电气
688396.SH,华润微
688398.SH,赛特新材
688399.SH,硕世生物
688400.SH,凌云光
688401.SH,路维光电
688403.SH,汇成股份
688408.SH,中信博
688409.SH,富创精密
688416.SH,恒烁股份
688418.SH,震有科技
688419.SH,耐科装备
688425.SH,铁建重工
688426.SH,康为世纪
688428.SH,诺诚健华
688432.SH,有研硅
688439.SH,振华风光
688448.SH,磁谷科技
688455.SH,科捷智能
688456.SH,有研粉材
688459.SH,哈铁科技
688466.SH,金科环境
688468.SH,科美诊断
688480.SH,赛恩斯
688488.SH,艾迪药业
688499.SH,利元亨
688500.SH,慧辰股份
688501.SH,青达环保
688505.SH,复旦张江
688508.SH,芯朋微
688509.SH,正元地信
688510.SH,航亚科技
688511.SH,天微电子
688513.SH,苑东生物
688516.SH,奥特维
688517.SH,金冠电气
688518.SH,联赢激光
688519.SH,南亚新材
688520.SH,神州细胞
688521.SH,芯原股份
688526.SH,科前生物
688528.SH,秦川物联
688529.SH,豪森股份
688533.SH,上声电子
688536.SH,思瑞浦
688538.SH,和辉光电
688550.SH,瑞联新材
688551.SH,科威尔
688553.SH,汇宇制药
688555.SH,*ST泽达
688556.SH,高测股份
688557.SH,兰剑智能
688558.SH,国盛智科
688559.SH,海目星
688560.SH,明冠新材
688561.SH,奇安信-U
688565.SH,力源科技
688566.SH,吉贝尔
688567.SH,孚能科技
688568.SH,中科星图
688569.SH,铁科轨道
688571.SH,杭华股份
688575.SH,亚辉龙
688577.SH,浙海德曼
688578.SH,艾力斯
688579.SH,山大地纬
688580.SH,伟思医疗
688585.SH,上纬新材
688586.SH,江航装备
688588.SH,凌志软件
688589.SH,力合微
688590.SH,新致软件
688595.SH,芯海科技
688596.SH,正帆科技
688597.SH,煜邦电力
688598.SH,金博股份
688599.SH,天合光能
688600.SH,皖仪科技
688601.SH,力芯微
688606.SH,奥泰生物
688607.SH,康众医疗
688608.SH,恒玄科技
688609.SH,九联科技
688611.SH,杭州柯林
688613.SH,奥精医疗
688616.SH,西力科技
688617.SH,惠泰医疗
688618.SH,三旺通信
688619.SH,罗普特
688621.SH,阳光诺和
688622.SH,禾信仪器
688625.SH,呈和科技
688626.SH,翔宇医疗
688628.SH,优利德
688630.SH,芯碁微装
688633.SH,星球石墨
688636.SH,智明达
688639.SH,华恒生物
688655.SH,迅捷兴
688656.SH,浩欧博
688658.SH,悦康药业
688659.SH,元琛科技
688660.SH,电气风电
688661.SH,和林微纳
688662.SH,富信科技
688663.SH,新风光
688665.SH,四方光电
688667.SH,菱电电控
688668.SH,鼎通科技
688669.SH,聚石化学
688670.SH,金迪克
688676.SH,金盘科技
688677.SH,海泰新光
688678.SH,福立旺
688679.SH,通源环境
688680.SH,海优新材
688681.SH,科汇股份
688682.SH,霍莱沃
688683.SH,莱尔科技
688685.SH,迈信林
688686.SH,奥普特
688687.SH,凯因科技
688689.SH,银河微电
688690.SH,纳微科技
688696.SH,极米科技
688697.SH,纽威数控
688698.SH,伟创电气
688699.SH,明微电子
688700.SH,东威科技
688701.SH,卓锦股份
688707.SH,振华新材
688711.SH,宏微科技
688718.SH,唯赛勃
688722.SH,同益中
688728.SH,格科微
688733.SH,壹石通
688737.SH,中自科技
688739.SH,成大生物
688766.SH,普冉股份
688767.SH,博拓生物
688768.SH,容知日新
688772.SH,珠海冠宇
688776.SH,国光电气
688777.SH,中控技术
688778.SH,厦钨新能
688779.SH,长远锂科
688786.SH,悦安新材
688787.SH,海天瑞声
688788.SH,科思科技
688789.SH,宏华数科
688793.SH,倍轻松
688798.SH,艾为电子
688799.SH,华纳药厂
688800.SH,瑞可达
688819.SH,天能股份
688981.SH,中芯国际
830799.BJ,艾融软件
830832.BJ,齐鲁华信
830839.BJ,万通液压
830946.BJ,森萱医药
830964.BJ,润农节水
831010.BJ,凯添燃气
831039.BJ,国义招标
831152.BJ,昆工科技
831167.BJ,鑫汇科
831278.BJ,泰德股份
831305.BJ,海希通讯
831370.BJ,新安洁
831445.BJ,龙竹科技
831689.BJ,克莱特
831726.BJ,朱老六
831768.BJ,拾比佰
831832.BJ,科达自控
831834.BJ,三维股份
831856.BJ,浩淼科技
831961.BJ,创远信科
832000.BJ,安徽凤凰
832089.BJ,禾昌聚合
832145.BJ,恒合股份
832171.BJ,志晟信息
832225.BJ,利通科技
832278.BJ,鹿得医疗
832419.BJ,路斯股份
832491.BJ,奥迪威
832566.BJ,梓橦宫
832662.BJ,方盛股份
832735.BJ,德源药业
832876.BJ,慧为智能
832885.BJ,星辰科技
833266.BJ,生物谷
833346.BJ,威贸电子
833427.BJ,华维设计
833454.BJ,同心传动
833509.BJ,同惠电子
833523.BJ,德瑞锂电
833533.BJ,骏创科技
833580.BJ,科创新材
833819.BJ,颖泰生物
833873.BJ,中设咨询
833914.BJ,远航精密
833943.BJ,优机股份
834021.BJ,流金岁月
834062.BJ,科润智控
834415.BJ,恒拓开源
834475.BJ,三友科技
834599.BJ,同力股份
834639.BJ,晨光电缆
834682.BJ,球冠电缆
834765.BJ,美之高
835174.BJ,五新隧装
835179.BJ,凯德石英
835184.BJ,国源科技
835185.BJ,贝特瑞
835207.BJ,众诚科技
835237.BJ,力佳科技
835305.BJ,云创数据
835368.BJ,连城数控
835508.BJ,殷图网联
835640.BJ,富士达
835670.BJ,数字人
835892.BJ,中科美菱
835985.BJ,海泰新能
836077.BJ,吉林碳谷
836149.BJ,旭杰科技
836239.BJ,长虹能源
836260.BJ,中寰股份
836263.BJ,中航泰达
836270.BJ,天铭科技
836395.BJ,朗鸿科技
836433.BJ,大唐药业
836675.BJ,秉扬科技
836720.BJ,吉冈精密
836826.BJ,盖世食品
836871.BJ,派特尔
836892.BJ,广咨国际
837046.BJ,亿能电力
837092.BJ,汉鑫科技
837212.BJ,智新电子
837242.BJ,建邦科技
837344.BJ,三元基因
837821.BJ,则成电子
838030.BJ,德众汽车
838163.BJ,方大新材
838171.BJ,邦德股份
838275.BJ,驱动力
838402.BJ,硅烷科技
838670.BJ,恒进感应
838924.BJ,广脉科技
838971.BJ,天马新材
839167.BJ,同享科技
839680.BJ,广道数字
839725.BJ,惠丰钻石
839729.BJ,永顺生物
839790.BJ,联迪信息
839946.BJ,华阳变速
870204.BJ,沪江材料
870299.BJ,灿能电力
870357.BJ,雅葆轩
870436.BJ,大地电气
871245.BJ,威博液压
871396.BJ,常辅股份
871553.BJ,凯腾精工
871634.BJ,新威凌
871642.BJ,通易航天
871753.BJ,天纺标
871857.BJ,泓禧科技
871970.BJ,大禹生物
871981.BJ,晶赛科技
872808.BJ,曙光数创
872925.BJ,锦好医疗
873122.BJ,中纺标
873169.BJ,七丰精工
873223.BJ,荣亿精密
873339.BJ,恒太照明
873527.BJ,夜光明
